accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_002420065.1	Micavibrio sp. UBA5701	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA5701; s__UBA5701 sp002420015	False	False
GCA_002421905.1	Micavibrio sp. UBA6212	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA1573; s__UBA1573 sp002421905	True	False
GCA_002423185.1	Micavibrio sp. UBA6147	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA6147; s__UBA6147 sp002423185	True	False
GCA_002423205.1	Micavibrio sp. UBA6145	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA6145; s__UBA6145 sp002423205	True	False
GCA_002423285.1	Micavibrio sp. UBA6139	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__Micavibrio; s__Micavibrio sp002423285	True	False
GCA_002425415.1	Micavibrio sp. UBA5572	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA1573; s__UBA1573 sp002425415	True	False
GCA_002448575.1	Micavibrio sp. UBA6964	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__TMED27; s__TMED27 sp002167715	False	False
GCA_002448815.1	Micavibrio sp. UBA6929	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA6929; s__UBA6929 sp002448815	True	False
GCA_002455415.1	Micavibrio sp. UBA6656	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA1573; s__UBA1573 sp002425415	False	False
GCA_002471725.1	Micavibrio sp. UBA7307	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA2137; s__UBA2137 sp002328415	False	False
GCA_002482805.1	Micavibrio sp. UBA7689	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__Micavibrio_A; s__Micavibrio_A sp002482805	True	False
GCA_002483465.1	Micavibrio sp. UBA7657	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA7657; s__UBA7657 sp002483465	True	False
GCA_002685995.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA2638; s__UBA2638 sp002359735	False	False
