accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_013215875.1	Lentisphaeria bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__JABSQK01; f__JABSQK01; g__JABSQK01; s__JABSQK01 sp013215875	True	False
GCA_013215935.1	Lentisphaeraceae bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_015061495.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061495	True	False
GCA_015061525.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061525	True	False
GCA_015061545.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__SIG78; s__SIG78 sp015061545	True	False
GCA_015061565.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__UBA1829; g__UBA11452; s__UBA11452 sp015061565	True	False
GCA_015061575.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__SIG78; s__SIG78 sp015061575	True	False
GCA_015061605.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061605	True	False
GCA_015061615.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061615	True	False
GCA_015061625.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061625	True	False
GCA_015061685.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061685	True	False
GCA_015061695.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__SIG78; s__SIG78 sp015061695	True	False
