accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_905478775.1	uncultured Opitutales bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__MB11C04; s__MB11C04 sp002477515	True	False
GCA_905479155.1	uncultured Opitutales bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__MB11C04; s__MB11C04 sp018607205	False	False
GCA_905479975.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp905479975	True	False
GCA_905480495.1	uncultured Puniceicoccaceae bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__BACL24; s__BACL24 sp017857255	False	False
GCA_905612515.1	uncultured Opitutales bacterium	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__MB11C04; g__GCA-2730975; s__GCA-2730975 sp905612515	True	False
GCF_000019965.1	Opitutus terrae PB90-1	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__Opitutus terrae	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__Opitutus terrae	True	True
GCF_000025905.1	Coraliomargarita akajimensis DSM 45221	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae; g__Coraliomargarita; s__Coraliomargarita akajimensis	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__DSM-45221; g__Coraliomargarita; s__Coraliomargarita akajimensis	True	True
GCF_000171235.2	Geminisphaera colitermitum TAV2	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Geminisphaera; s__Geminisphaera colitermitum	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Geminisphaera; s__Geminisphaera colitermitum	True	True
GCF_001580015.1	Cephaloticoccus primus	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Cephaloticoccus; s__Cephaloticoccus primus	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Cephaloticoccus; s__Cephaloticoccus primus	True	True
GCF_001580045.1	Cephaloticoccus capnophilus	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Cephaloticoccus; s__Cephaloticoccus capnophilus	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Cephaloticoccus; s__Cephaloticoccus capnophilus	True	True
GCF_001746835.1	Lacunisphaera limnophila	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera; s__Lacunisphaera limnophila	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera; s__Lacunisphaera limnophila	True	True
GCF_002310495.1	Nibricoccus aquaticus	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Nibricoccus; s__Nibricoccus aquaticus	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Nibricoccus; s__Nibricoccus aquaticus	True	True
GCF_003054705.1	Opitutus sp. ER46	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__ER46; s__ER46 sp003054705	True	False
