accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCF_900101375.1	Candidatus Frackibacter sp. WG11	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Candidatus Frackibacter; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Acetohalobiaceae; g__Frackibacter; s__Frackibacter sp900114655	False	False
GCF_900102255.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900102605.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900102975.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900103135.1	Halarsenatibacter silvermanii	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halarsenatibacter; s__Halarsenatibacter silvermanii	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halarsenatibacteraceae; g__Halarsenatibacter; s__Halarsenatibacter silvermanii	True	True
GCF_900103745.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900109985.1	Candidatus Frackibacter sp. WG12	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Candidatus Frackibacter; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Acetohalobiaceae; g__Frackibacter; s__Frackibacter sp900114655	False	False
GCF_900111505.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900111705.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900114545.1	Halanaerobium salsuginis	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium salsuginis	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium salsuginis	True	True
GCF_900114655.1	Candidatus Frackibacter sp. WG13	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Candidatus Frackibacter; s__	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Acetohalobiaceae; g__Frackibacter; s__Frackibacter sp900114655	True	False
GCF_900115575.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900143045.1	Halanaerobium congolense	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium congolense	False	False
GCF_900156285.1	Halanaerobium kushneri	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium kushneri	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium; s__Halanaerobium kushneri	True	True
GCF_900167185.1	Selenihalanaerobacter shriftii	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Selenihalanaerobacter; s__Selenihalanaerobacter shriftii	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Acetohalobiaceae; g__Selenihalanaerobacter; s__Selenihalanaerobacter shriftii	True	True
GCF_900215265.1	Orenia metallireducens	d__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales; f__Halobacteroidaceae; g__Orenia; s__Orenia metallireducens	d__Bacteria; p__Firmicutes_F; c__Halanaerobiia; o__Halobacteroidales; f__Halobacteroidaceae; g__Orenia; s__Orenia metallireducens_B	False	False
