OTU	Elos07	Classification
Otu32454	107	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Tenacibaculum mesophilum;;;
Otu32455	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Vividuovirus;unclassified Vividuovirus;Gordonia phage Ribeye;;;
Otu32456	3848	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax dieselolei;Alcanivorax dieselolei B5;;;;
Otu32457	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pasteurianus;Streptococcus pasteurianus ATCC 43144;;;
Otu32458	5769	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces griseocarneus;;;;
Otu32459	2434	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia mannitolilytica;;;;;
Otu32460	48	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;unclassified Mycoplasma;Mycoplasma sp. NEAQ87857;;;
Otu32461	16	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia aryabhattai;;;;
Otu32462	3	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus subtilis;Bacillus subtilis subsp. subtilis;Bacillus subtilis subsp. subtilis str. BSP1;
Otu32463	52	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;;;;;;;;
Otu32464	827	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;Kluyvera intermedia;;;;;
Otu32465	3580	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea;;;;;
Otu32466	5	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;unclassified Elizabethkingia;Elizabethkingia sp. M8;;
Otu32467	5757	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium paxllaeri;;;;;
Otu32468	183	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium resistens;Corynebacterium resistens DSM 45100;;;
Otu32469	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage FlagStaff;;;;
Otu32470	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Tigunavirus;Streptomyces virus TG1;;;;
Otu32471	2	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari;Campylobacter lari RM2100;;;
Otu32472	377	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia meningoseptica;;;
Otu32473	58	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella suis;Brucella suis bv. 2;;;
Otu32474	37	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma nasistruthionis;;;;
Otu32475	19	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage Kabluna;;;;
Otu32476	2076	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Glaciihabitans;unclassified Glaciihabitans;Glaciihabitans sp. INWT7;;;
Otu32477	10	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Pomona;;;
Otu32478	20	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;unclassified Clostridium;Clostridium sp. MF28;;;
Otu32479	115135	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;;;;;;
Otu32480	29151	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus aminovorans;;;;;
Otu32481	122061	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;unclassified Halorubrum;;;;
Otu32482	6892	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;unclassified Amycolatopsis;Amycolatopsis sp. YIM 96748;;;
Otu32483	4230	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Frankiales;Frankiaceae;Frankia;;;;;
Otu32484	2417	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;unclassified Acidovorax;Acidovorax sp. JMULE5;;;;
Otu32485	150	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;unclassified Acinetobacter;Acinetobacter sp. TGL-Y2;;;;
Otu32486	7382	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;unclassified Amycolatopsis;Amycolatopsis sp. AA4;;;
Otu32487	13	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas maltophilia;Stenotrophomonas maltophilia K279a;;;
Otu32488	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Autographiviridae;Pradovirus;Xylella virus Prado;Xylella phage Prado;;;
Otu32489	1265	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans;;;;;
Otu32490	8808	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;
Otu32491	5024	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. M2;;;
Otu32492	1026	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas asgharzadehiana;;;;;
Otu32493	5	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;;;;;
Otu32494	242	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga stomatis;;;
Otu32495	9	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma suis;Mycoplasma suis KI3806;;;
Otu32496	1506	Bacteria;PVC group;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Gimesia;Gimesia maris;;;;
Otu32497	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Amigovirus;Arthrobacteria virus Molivia;Arthrobacter phage Molivia;;;
Otu32498	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Eurybiavirus;;;;;
Otu32499	2846	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Kozakia;Kozakia baliensis;;;;;
Otu32500	10	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Daredevilvirus;Gordonia virus DareDevil;Gordonia phage Daredevil;;;
Otu32501	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;unclassified Caudovirales;Nitrincola phage 1M3-16;;;;;
Otu32502	6177	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces olivoreticuli;Streptomyces olivoreticuli subsp. olivoreticuli;;;
Otu32503	33	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma corruscae;;;;
Otu32504	2384	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium colombiense;Mycobacterium colombiense CECT 3035;;
Otu32505	10296	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;unclassified Halomonas;Halomonas sp. 1513;;;;
Otu32506	194	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Rickettsiella;Rickettsiella endosymbiont of Dermanyssus gallinae;;;;;
Otu32507	77	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;sulfur-oxidizing symbionts;Bathymodiolus thermophilus thioautotrophic gill symbiont;;;;;;
Otu32508	963	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans;;;
Otu32509	17	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter pasteurianus;Acetobacter pasteurianus subsp. pasteurianus;;;;
Otu32510	25	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage Lemuria;;;;
Otu32511	71	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus troglodytae;;;;
Otu32512	3252	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;unclassified Brevundimonas;Brevundimonas sp. SGAir0440;;;;
Otu32513	12	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Timquatrovirus;unclassified Timquatrovirus;Mycobacterium phage Validus;;;
Otu32514	61	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides;Methanococcoides burtonii;Methanococcoides burtonii DSM 6242;;;
Otu32515	11259	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella;unclassified Shinella;Shinella sp. HZN7;;;;
Otu32516	1228	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;;;;;
Otu32517	987	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;;;;;;
Otu32518	485	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema ruminis;;;;;
Otu32519	271	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unclassified Pedobacter;Pedobacter sp. KBS0701;;
Otu32520	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Cimpunavirus;Clavibacter virus CMP1;Clavibacter phage CMP1;;;
Otu32521	9352	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella;Martelella mediterranea;Martelella mediterranea DSM 17316;;;;
Otu32522	3	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella bongori;Salmonella bongori serovar 40:z35:-;;;;
Otu32523	3402	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia iterans;;;;
Otu32524	9611	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;unclassified Methylococcus;Methylococcus sp. EFPC2;;;;
Otu32525	6741	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis fribergensis;;;;;
Otu32526	30	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;;;
Otu32527	29	Bacteria;PVC group;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;unclassified Planctomyces;;;;
Otu32528	213	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;unclassified Polaribacter;Polaribacter sp. SA4-10;;
Otu32529	106	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum;Fusobacterium nucleatum subsp. animalis;;;;
Otu32530	130	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;unclassified Polaribacter;Polaribacter sp. SA4-12;;
Otu32531	203	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella huaxiensis;;;;
Otu32532	100	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus;Amphibacillus xylanus;Amphibacillus xylanus NBRC 15112;;;
Otu32533	4452	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agrococcus;unclassified Agrococcus;Agrococcus sp. Marseille-Q4369;;;
Otu32534	21	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella ceti;;;;
Otu32535	976	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter psychrotolerans;;;;
Otu32536	1339	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;;;;;;
Otu32537	208	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;unclassified Klebsiella;Klebsiella sp. STW0522-44;;;
Otu32538	264	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;unclassified Shewanella;Shewanella sp. FJAT-53532;;;;
Otu32539	27	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Kinneretia;unclassified Kinneretia;;;;;
Otu32540	4	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales;Totiviridae;unclassified Totiviridae;Thelephora terrestris virus 1;;;;
Otu32541	6895	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;unclassified Sinorhizobium;Sinorhizobium sp. RAC02;;;
Otu32542	438	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SXM-1;;;;
Otu32543	32	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified Leptotrichia;Leptotrichia sp. oral taxon 498;;;;
Otu32544	95	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium avium;Mycobacterium avium subsp. hominissuis;Mycobacterium avium subsp. hominissuis TH135;
Otu32545	648	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus fermentum;;;;
Otu32546	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Tevenvirinae;Moonvirus;Citrobacter virus Moon;Citrobacter phage Moon;;
Otu32547	33	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;Sneathia vaginalis;;;;;
Otu32548	14	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma arthritidis;;;;
Otu32549	297	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;Mesobacillus foraminis;;;;
Otu32550	157	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides luhongzhouii;;;
Otu32551	86313	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pontivivens;unclassified Pontivivens;Pontivivens sp. MT2928;;;;
Otu32552	60	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;unclassified Dokdonia;Dokdonia sp. MED134;;
Otu32553	1243	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;unclassified Stenotrophomonas;Stenotrophomonas sp. NA06056;;;;
Otu32554	1988	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;unclassified Corynebacterium;Corynebacterium sp. 2019;;;
Otu32555	11261	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;unclassified Octadecabacter;Octadecabacter sp. SW4;;;;
Otu32556	143	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus crassostreae;;;;
Otu32557	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;Anjalivirus;Arthobacter virus Mendel;Arthrobacter phage Mendel;;;
Otu32558	1335	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;unclassified Lysobacter;Lysobacter sp. H23M41;;;;
Otu32559	1052	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;unclassified Sphingobacterium;Sphingobacterium sp. DR205;;
Otu32560	1248	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;unclassified Lysobacter;Lysobacter sp. H23M47;;;;
Otu32561	10136	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;;;;;
Otu32562	87393	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium;Marichromatium purpuratum;Marichromatium purpuratum 984;;;;
Otu32563	15	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma coleopterae;;;;
Otu32564	489	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter litorisediminis;;;
Otu32565	181	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;unclassified Coxiella (in: Bacteria);Coxiella endosymbiont of Amblyomma sculptum;;;;
Otu32566	4984	Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus ficus;;;;
Otu32567	2487	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;unclassified Microbacterium;Microbacterium sp. PM5;;;
Otu32568	621	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;;;;
Otu32569	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Shirahamavirus;Tenacibaculum virus PTm1;Tenacibaculum phage PTm1;;;
Otu32570	40	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;;;;;
Otu32571	2218	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides baekrokdamisoli;;;;
Otu32572	1434	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;Methanofollis liminatans;Methanofollis liminatans DSM 4140;;;
Otu32573	546	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;unclassified Pseudomonas syringae group;Pseudomonas sp. Lz4W;;;
Otu32574	46	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;unclassified Shewanella;Shewanella sp. FJAT-51754;;;;
Otu32575	191	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella;;;;;;
Otu32576	15	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium group;Chromobacterium;unclassified Chromobacterium;;;;
Otu32577	6	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus periodonticum;;;;
Otu32578	12	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Zymobacter group;Candidatus Carsonella;;;;;
Otu32579	35	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus marmotae;;;;
Otu32580	11	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Rhodococcus phage RRH1;;;;
Otu32581	2	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter;;;;;
Otu32582	75	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus limnes;;;;
Otu32583	469	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Spirosomaceae;Fibrella;;;;
Otu32584	18	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus thuringiensis;Bacillus thuringiensis serovar andalousiensis;;
Otu32585	10708	Viruses;Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Betapleolipovirus;Betapleolipovirus HRPV9;Halorubrum pleomorphic virus 9;;;
Otu32586	393	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;;;;;;
Otu32587	9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fairfaxidumvirus;unclassified Fairfaxidumvirus;Gordonia phage Guacamole;;;
Otu32588	3	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus suis;Streptococcus suis 6407;;;
Otu32589	4593	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora endophytica (Xie et al. 2001) Li et al. 2019;;;;
Otu32590	379	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;;;;;;
Otu32591	29032	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;Stappia indica;;;;;
Otu32592	1	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circularisvirus;Golden silk orbweaver associated circular virus 1;;;;;;;
Otu32593	1258	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea;;;;;;
Otu32594	12	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Tsukamurella phage TPA2;;;;
Otu32595	1536	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. 007;;;
Otu32596	306	Bacteria;Terrabacteria group;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Keratinibaculum;Keratinibaculum paraultunense;;;;
Otu32597	212	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;Chryseobacterium;Chryseobacterium carnipullorum;;
Otu32598	569	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;Kosakonia sacchari;;;;;
Otu32599	628	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Psychromicrobium;Psychromicrobium lacuslunae;;;;
Otu32600	77	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella ruminicola;Prevotella ruminicola 23;;
Otu32601	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Peduovirinae;Tigrvirus;Burkholderia virus KL3;Burkholderia phage KL3;;
Otu32602	83	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;;;;;;;
Otu32603	3309	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium phenoxybenzoativorans;;;;;
Otu32604	743	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Pseudoclavibacter;unclassified Pseudoclavibacter;Pseudoclavibacter sp. Marseille-Q3772;;;
Otu32605	522	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;unclassified Thermomonas;;;;;
Otu32606	34017	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Maribius;unclassified Maribius;Maribius sp. THAF1;;;;
Otu32607	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Kryptosalinivirus;;;;;
Otu32608	10617	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix espanaensis;Saccharothrix espanaensis DSM 44229;;;
Otu32609	444	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unclassified Paenibacillus;Paenibacillus sp. FSL H7-0737;;;
Otu32610	249	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium bornimense;;;;
