OTU	Elos03	Classification
Otu41514	28	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;unclassified Neisseria;;;;;
Otu41515	6614	Bacteria;PVC group;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;unclassified Planctomyces;Planctomyces sp. SH-PL62;;;
Otu41516	50	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. MPDS;;;;
Otu41517	1156	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas asturiensis;;;;
Otu41518	778	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides saopaulense;;;;
Otu41519	16441	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Pseudanabaenales;Leptolyngbyaceae;Leptolyngbya;unclassified Leptolyngbya;Leptolyngbya sp. BL0902;;;
Otu41520	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus altitudinis complex;Bacillus aerophilus;;;
Otu41521	4	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium tuberculosis PanR0407;;
Otu41522	192	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia heimbachae;;;;;
Otu41523	177	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium etli;Rhizobium etli CFN 42;;;
Otu41524	437	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas nitroreducens/multiresinivorans group;Pseudomonas nitroreducens;;;
Otu41525	2678	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella trematum;;;;;
Otu41526	97	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Yoloswagvirus;Erwinia virus Yoloswag;Erwinia phage vB_EamM_Yoloswag;;;
Otu41527	108	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter novaezeelandiae;;;;
Otu41528	3999	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;unclassified Sphingomonas;Sphingomonas sp. C8-2;;;;
Otu41529	3586	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium erythreum;;;;
Otu41530	1709	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. RSCCF101;;;
Otu41531	416	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;unclassified Cupriavidus;Cupriavidus sp. USMAA2-4;;;;
Otu41532	1014	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. PAMC25564;;;
Otu41533	8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Timquatrovirus;unclassified Timquatrovirus;Mycobacterium phage Milly;;;
Otu41534	52	Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longibaculum;unclassified Longibaculum;Longibaculum sp. KGMB06250;;;
Otu41535	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage McGonagall;;;;
Otu41536	3249	Bacteria;Terrabacteria group;Chloroflexi;Tepidiformia;Tepidiformales;Tepidiformaceae;Tepidiforma;Tepidiforma bonchosmolovskayae;;;;
Otu41537	39	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;unclassified Thermococcus;Thermococcus sp. 4557;;;;
Otu41538	1175	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium oceani;;;;
Otu41539	625	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Zymobacter group;Zymobacter;Zymobacter palmae;;;;
Otu41540	251	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;Prochlorococcus marinus str. MIT 9215;;;
Otu41541	1632	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;;;;;;
Otu41542	89	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;Prochlorococcus marinus str. MIT 9211;;;
Otu41543	3260	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;unclassified Lysobacter;Lysobacter sp. CW239;;;;
Otu41544	9	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;;;;;
Otu41545	2237	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Cyanobium;unclassified Cyanobium;Cyanobium sp. NS01;;;
Otu41546	77	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. St290;;;;
Otu41547	2947	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus soli;;;;
Otu41548	5	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;;;;;
Otu41549	352	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Empedobacter;Empedobacter falsenii;;;
Otu41550	243	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hathewaya;Hathewaya histolytica;;;;
Otu41551	51	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus litoralis;Thermococcus litoralis DSM 5473;;;;
Otu41552	289	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella adelaidensis;;;;;
Otu41553	205	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus bourgensis;Methanoculleus bourgensis MS2;;;
Otu41554	279	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Cylindrospermopsis;;;;;
Otu41555	4285	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces albulus;;;;
Otu41556	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Sanovirus;Xylella virus Sano;Xylella phage Sano;;;
Otu41557	106	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;Prochlorococcus marinus str. NATL2A;;;
Otu41558	5171	Bacteria;PVC group;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Alienimonas;Alienimonas californiensis;;;;
Otu41559	21	Archaea;Euryarchaeota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;unclassified Methanosphaera;Methanosphaera sp. BMS;;;
Otu41560	112871	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Dinoroseobacter;Dinoroseobacter shibae;Dinoroseobacter shibae DFL 12 = DSM 16493;;;;
Otu41561	431	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;unclassified Achromobacter;Achromobacter sp. 77;;;;
Otu41562	2434	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;;;;;;
Otu41563	104	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia pseudomallei;Burkholderia pseudomallei Pasteur 52237;;;
Otu41564	2524	Bacteria;Terrabacteria group;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;unclassified Anaerolinea;Anaerolinea sp. 'rifampicinis';;;
Otu41565	271	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter;unclassified Apibacter;;;
Otu41566	11918	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter segnis;;;;;
Otu41567	1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa;Pseudomonas aeruginosa LESlike7;;;
Otu41568	3696	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella multipartita;Nakamurella multipartita DSM 44233;;;
Otu41569	1292	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Ketobacter;Ketobacter alkanivorans;;;;;
Otu41570	7	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter;unclassified Apibacter;Apibacter sp. B2966;;
Otu41571	388	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;;;;
Otu41572	25	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Dichelobacter;Dichelobacter nodosus;Dichelobacter nodosus VCS1703A;;;;
Otu41573	12159	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;Roseobacter denitrificans;;;;;
Otu41574	1411	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. RPA4-5;;;
Otu41575	499653	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;unclassified Halorubrum;Halorubrum sp. 2020YC2;;;
Otu41576	5227	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Hoeflea;unclassified Hoeflea;Hoeflea sp. IMCC20628;;;;
Otu41577	105	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella antarctica;;;;;
Otu41578	3318	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. RPA4-2;;;
Otu41579	80	Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira mayottensis;;;;;
Otu41580	317	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;unclassified Halomonas;Halomonas sp. SF2003;;;;
Otu41581	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Gustavvirus;Gordonia virus Gustav;Gordonia phage Gustav;;;
Otu41582	5230	Bacteria;Terrabacteria group;Actinobacteria;Nitriliruptoria;Euzebyales;Euzebyaceae;Euzebya;Euzebya pacifica;;;;
Otu41583	23	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina mazei;Methanosarcina mazei LYC;;;
Otu41584	1	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Ubei picorna-like virus 3;;;;;;;;
Otu41585	15	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus;unclassified Mimivirus;Megavirus chiliensis;Megavirus terra1;;
Otu41586	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Microbacterium phage PaoPu;;;;
Otu41587	2521	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium goodii;;;;
Otu41588	9	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Liberibacter;Candidatus Liberibacter africanus;Candidatus Liberibacter africanus PTSAPSY;;;;
Otu41589	6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Raleighvirus;Streptomyces virus Raleigh;Streptomyces phage Raleigh;;;
Otu41590	8	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Ictalurivirus;Acipenserid herpesvirus 2;;;;
Otu41591	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Wizardvirus;unclassified Wizardvirus;;;;
Otu41592	723	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Microcoleaceae;Planktothrix;Planktothrix rubescens;Planktothrix rubescens NIVA-CYA 18;;
Otu41593	42	Viruses;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Catopsilia pomona nucleopolyhedrovirus;;;;;;;
Otu41594	7598	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;unclassified Roseomonas;Roseomonas sp. 1318;;;;
Otu41595	3725	Bacteria;Terrabacteria group;Chloroflexi;Thermomicrobia;Sphaerobacteridae;Sphaerobacterales;Sphaerobacterineae;Sphaerobacteraceae;Sphaerobacter;Sphaerobacter thermophilus;Sphaerobacter thermophilus DSM 20745;
Otu41596	712	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia fonticola;;;;;
Otu41597	328	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Raoultella;Raoultella terrigena;;;;
Otu41598	5720	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;;;;;;
Otu41599	4	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Tymoviridae;Maculavirus;Grapevine fleck virus;;;;
Otu41600	55	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Bombilactobacillus;Bombilactobacillus bombi;;;;
Otu41601	29	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Caulimoviridae;Badnavirus;Cacao swollen shoot virus;;;;
Otu41602	22	Archaea;TACK group;Crenarchaeota;Thermoprotei;Acidilobales;Caldisphaeraceae;Caldisphaera;Caldisphaera lagunensis;Caldisphaera lagunensis DSM 15908;;;
Otu41603	1	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prasinovirus;unclassified Prasinovirus;Micromonas sp. RCC1109 virus MpV1;;;
Otu41604	2206	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter;unclassified Rathayibacter;;;;
Otu41605	2450	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia fungorum;;;;;
Otu41606	75	Archaea;TACK group;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;Pyrobaculum calidifontis;Pyrobaculum calidifontis JCM 11548;;;
Otu41607	412	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;unclassified Haloarcula;;;;
Otu41608	703	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium animalis;;;;
Otu41609	2342	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia group;Massilia;unclassified Massilia;Massilia sp. YMA4;;;
Otu41610	443	Viruses;Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus;Alphapleolipovirus HRPV2;Halorubrum pleomorphic virus 2;;;
Otu41611	212	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium callanderi;;;;
Otu41612	8	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Marseilleviridae;Lausannevirus;;;;;
Otu41613	3	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter coli;Campylobacter coli RM4661;;;
Otu41614	462	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas psychrophila;;;;;
Otu41615	265	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia miricola;;;
Otu41616	238	Bacteria;Terrabacteria group;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;unclassified Turicibacter;Turicibacter sp. H121;;;
Otu41617	2	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus group;Streptococcus intermedius;Streptococcus intermedius C270;;
Otu41618	876	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Aureliella;Aureliella helgolandensis;;;;
Otu41619	1205	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter iranicus;;;;
Otu41620	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium;Enterococcus faecium DO;;;
Otu41621	788	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter orientalis;;;;;
Otu41622	3687	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Sanguibacteraceae;Sanguibacter;Sanguibacter keddieii;Sanguibacter keddieii DSM 10542;;;
Otu41623	21900	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;;;;;;
Otu41624	2557	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Pseudanabaenales;;;;;;;
Otu41625	308	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus xylanilyticus;;;;
Otu41626	53	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae incertae sedis;ant, tsetse, mealybug, aphid, etc. endosymbionts;aphid secondary symbionts;Candidatus Hamiltonella;Candidatus Hamiltonella defensa;Candidatus Hamiltonella defensa (Bemisia tabaci);
Otu41627	97	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella philomiragia;;;;;
Otu41628	3137	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;;;;;;
Otu41629	3911	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora siamensis;;;;
Otu41630	319	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Cloacibacterium;Cloacibacterium caeni;;;
Otu41631	43909	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Halosimplex;Halosimplex pelagicum;;;;
Otu41632	30	Archaea;TACK group;Thaumarchaeota;Thaumarchaeota incertae sedis;Candidatus Nitrosotenuis;Candidatus Nitrosotenuis cloacae;;;;;;
Otu41633	45	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella baltica;Shewanella baltica OS223;;;;
Otu41634	27	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Mimivirus;;;;;
Otu41635	1440	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella caseinilytica;;;;;
Otu41636	59	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus xylanexedens;;;;
Otu41637	259	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Syntrophomonadaceae;Syntrophothermus;Syntrophothermus lipocalidus;Syntrophothermus lipocalidus DSM 12680;;;
Otu41638	1554	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium oxydans;;;;
Otu41639	9	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;unclassified Shewanella;Shewanella sp. WPAGA9;;;;
Otu41640	3918	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia glumae;;;;;
Otu41641	2	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;unclassified Enterococcus;Enterococcus sp. CR-Ec1;;;
Otu41642	67	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella tularensis;;;;;
Otu41643	992	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;unclassified Oscillibacter;Oscillibacter sp. NSJ-62;;;
Otu41644	264	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;unclassified Marinomonas;Marinomonas sp. A3A;;;;
Otu41645	3	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc gelidum;Leuconostoc gelidum subsp. gelidum;;;
Otu41646	2	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Wenzhou sobemo-like virus 2;;;;;;;;
Otu41647	1	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella;Borreliella valaisiana;Borreliella valaisiana Tom4006;;;;
Otu41648	1603	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;;;;
Otu41649	58	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Dolichocephalovirinae;Colossusvirus;Caulobacter virus CcrPW;Caulobacter phage CcrPW;;
Otu41650	367	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella/Ochrobactrum group;Brucella;Brucella pituitosa;;;;
Otu41651	52	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus porcinus;;;;
Otu41652	95	Bacteria;Thermotogae;Thermotogae;Petrotogales;Petrotogaceae;Defluviitoga;Defluviitoga tunisiensis;;;;;
Otu41653	4696	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales;Maricaulaceae;;;;;;;
Otu41654	30100	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Natrialbales;Natrialbaceae;Halovivax;Halovivax ruber;Halovivax ruber XH-70;;;
Otu41655	3530	Bacteria;PVC group;Planctomycetes;Planctomycetia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera acidiphila;Singulisphaera acidiphila DSM 18658;;;
Otu41656	260	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Flammeovirga;unclassified Flammeovirga;Flammeovirga sp. MY04;;
Otu41657	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Guelinviridae;Brucesealvirus;Clostridium virus phiCPV4;Clostridium phage phiCPV4;;;
Otu41658	214	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella maritima;;;;;
Otu41659	15	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Anatum;;;
Otu41660	776	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas montiporae;Endozoicomonas montiporae CL-33;;;;
Otu41661	1268	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula baltica;Rhodopirellula baltica SH 1;;;
Otu41662	77	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Cyclobacterium;;;;
Otu41663	50	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter guillouiae;;;;;
Otu41664	111	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacteriaceae incertae sedis;ant, tsetse, mealybug, aphid, etc. endosymbionts;aphid secondary symbionts;Candidatus Hamiltonella;Candidatus Hamiltonella defensa;;
Otu41665	4141	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Alloactinosynnema;unclassified Alloactinosynnema;Alloactinosynnema sp. L-07;;;
Otu41666	759	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;;;;;;;
Otu41667	1320	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas vesicatoria;;;;;
Otu41668	54	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas spongiae;Pseudoalteromonas spongiae UST010723-006;;;;
Otu41669	565	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;unclassified Rahnella;Rahnella sp. ERMR1:05;;;;
Otu41670	8	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa;Pseudomonas aeruginosa PA96;;;
