OTU	Elos12	Classification
Otu6824	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Korravirus;unclassified Korravirus;Arthrobacter phage Greenhouse;;;;
Otu6825	31	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae;Dickeya zeae MK19;;;;;
Otu6826	199	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;unclassified Polaribacter;Polaribacter sp. ALD11;;;
Otu6827	295	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;;;;;;;
Otu6828	4	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Pteropopoxvirus;Pteropox virus;;;;
Otu6829	123	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;sulfur-oxidizing symbionts;Bathymodiolus septemdierum thioautotrophic gill symbiont;endosymbiont of Bathymodiolus septemdierum str. Myojin knoll;;;;;;
Otu6830	759	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium indicum;;;;;
Otu6831	130	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa;Pseudomonas aeruginosa PA7;;;;
Otu6832	50	Archaea;TACK group;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Staphylothermus;Staphylothermus hellenicus;Staphylothermus hellenicus DSM 12710;;;;
Otu6833	20	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Dolichocephalovirinae;Bertelyvirus;Caulobacter virus CcrBL9;Caulobacter phage CcrBL9;;;
Otu6834	36	Archaea;TACK group;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;;;;;;
Otu6835	1967	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;unclassified Hymenobacter;Hymenobacter sp. NBH84;;;
Otu6836	6	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus BGSC 6E1;;;
Otu6837	73	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;unclassified Psychrobacter;Psychrobacter sp. 28M-43;;;;;
Otu6838	76	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas coronafaciens;Pseudomonas coronafaciens pv. oryzae;Pseudomonas coronafaciens pv. oryzae str. 1_6;;;
Otu6839	104	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella parapertussis;;;;;;
Otu6840	298	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus butanolivorans;;;;;
Otu6841	1885	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis;Maricaulis maris;Maricaulis maris MCS10;;;;;
Otu6842	119	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;Dokdonia donghaensis;Dokdonia donghaensis DSW-1;;;
Otu6843	282	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Paraliobacillus;Paraliobacillus zengyii;;;;;
Otu6844	6	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Hillingdon;Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3;;;
Otu6845	209	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Alkalihalobacillus;Alkalihalobacillus krulwichiae;;;;;
Otu6846	242	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus gobiensis;;;;;
Otu6847	23	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Salinibacterium;unclassified Salinibacterium;;;;;
Otu6848	4548	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. So13.3;;;;
Otu6849	88	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc lactis;;;;;
Otu6850	78	Archaea;Euryarchaeota;Methanomada group;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;Methanococcus maripaludis;Methanococcus maripaludis C5;;;;
Otu6851	685	Bacteria;Terrabacteria group;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;;;;;;
Otu6852	1071	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces platensis;;;;;
Otu6853	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus subtilis;Bacillus subtilis XF-1;;;
Otu6854	123	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Paraphotobacterium;Paraphotobacterium marinum;;;;;;
Otu6855	314	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;;;;;;;
Otu6856	97	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila;Aeromonas hydrophila subsp. hydrophila;Aeromonas hydrophila subsp. hydrophila ATCC 7966;;;;
Otu6857	53	Archaea;Candidatus Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Ferroplasmaceae;Ferroplasma;Ferroplasma acidarmanus;Ferroplasma acidarmanus fer1;;;;;
Otu6858	144	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;;;;;
Otu6859	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Autographiviridae;Piedvirus;Delftia virus IMEDE1;Delftia phage IME-DE1;;;;
Otu6860	3263	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;unclassified Rhodanobacter;Rhodanobacter sp. FDAARGOS 1247;;;;;
Otu6861	839	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium siliguriense;;;;;
Otu6862	2379	Bacteria;Acidobacteria;Blastocatellia;Chloracidobacterium;;;;;;;;;
Otu6863	3672	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas iranensis;;;;;
Otu6864	324	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. ZPP;;;;
Otu6865	197	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Mageeibacillus;Mageeibacillus indolicus;Mageeibacillus indolicus UPII9-5;;;;
Otu6866	100	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella scopos;Prevotella scopos JCM 17725;;;
Otu6867	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens;Serratia marcescens SM39;;;;;
Otu6868	65	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tamlana;;;;;
Otu6869	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Vojvodinavirus;Bordetella virus MW2;Bordetella phage MW2;;;;
Otu6870	81	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens;Nonlabens tegetincola;;;;
Otu6871	20	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;unclassified Pantoea;Pantoea sp. MT58;;;;;
Otu6872	483	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Yokenella;Yokenella regensburgei;;;;;;
Otu6873	165	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillales incertae sedis;Bacillales Family XII. Incertae Sedis;Exiguobacterium;Exiguobacterium antarcticum;Exiguobacterium antarcticum B7;;;
Otu6874	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Gorgonvirinae;Tidunavirus;Vibrio virus pTD1;Vibrio phage pTD1;;;
Otu6875	768	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Saprospiria;Saprospirales;Saprospiraceae;Saprospira;Saprospira grandis;Saprospira grandis str. Lewin;;;
Otu6876	109	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus hydrophili;;;;;
Otu6877	2505	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Protaetiibacter;unclassified Protaetiibacter;Protaetiibacter sp. SSC-01;;;;
Otu6878	15	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;Kosakonia radicincitans;Kosakonia radicincitans DSM 16656;;;;;
Otu6879	36	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. CCGE531;;;;
Otu6880	17	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. CCGE532;;;;
Otu6881	270	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis group;Rhodococcus erythropolis;;;;
Otu6882	966	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;;;;;;;;;
Otu6883	375	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Leminorella;Leminorella richardii;;;;;;
Otu6884	8	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Aviadenovirus;Turkey aviadenovirus B;Turkey adenovirus 1;;;;
Otu6885	194	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Desulfitobacterium;Desulfitobacterium hafniense;Desulfitobacterium hafniense Y51;;;;
Otu6886	109	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;unclassified Enterobacter;Enterobacter sp. Colony194;;;;;
Otu6887	1367	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium spongiae;;;;;
Otu6888	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Bridgettevirus;Arthrobacter virus Constance;Arthrobacter phage Constance;;;;
Otu6889	567	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Hapalosiphonaceae;Fischerella;unclassified Fischerella;Fischerella sp. NIES-3754;;;;
Otu6890	10	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified Citrobacter;Citrobacter sp. CFNIH10;;;;;
Otu6891	6595	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Archangiaceae;Melittangium;Melittangium boletus;Melittangium boletus DSM 14713;;;
Otu6892	3	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia thailandensis;Burkholderia thailandensis E254;;;;
Otu6893	21	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas shahriarae;;;;;;
Otu6894	1031	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Weizmannia;Weizmannia coagulans;;;;;
Otu6895	69	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;unclassified Vagococcus;Vagococcus sp. CF-49;;;;
Otu6896	428	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SK;;;;;
Otu6897	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Pahexavirus;;;;;;
Otu6898	215	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium loti;;;;;;
Otu6899	2045	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria;Kushneria phosphatilytica;;;;;;
Otu6900	176	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium punjabense;;;;;;
Otu6901	290	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;Kosakonia arachidis;;;;;;
Otu6902	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Tevenvirinae;Moonvirus;Citrobacter virus Merlin;Citrobacter phage Merlin;;;
Otu6903	714	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter arilaitensis;Glutamicibacter arilaitensis Re117;;;;
Otu6904	1362	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. zg-ZUI122;;;;
Otu6905	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;unclassified Podoviridae;crAss-like viruses;UAG-readthrough crAss clade;crAssphage cr6_1;;;
Otu6906	1292	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Paludibacterium;unclassified Paludibacterium;Paludibacterium sp. B53371;;;;;
Otu6907	2061	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Granulibacter;Granulibacter bethesdensis;;;;;;
Otu6908	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Schitoviridae;Rothmandenesvirinae;;;;;;
Otu6909	1	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Macropopoxvirus;Western kangaroopox virus;Western grey kangaroopox virus;;;
Otu6910	82	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia tillamookensis;;;;
Otu6911	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Sinorhizobium phage phiLM21;;;;;
Otu6912	18	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;unclassified Citrobacter;Citrobacter sp. MGH 55;;;;;
Otu6913	3	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus amyloliquefaciens group;Bacillus velezensis;Bacillus velezensis NJN-6;;
Otu6914	3942	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora terminaliae;;;;;
Otu6915	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;unclassified Brevibacillus;;;;;
Otu6916	4729	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Lignipirellula;Lignipirellula cremea;;;;;
Otu6917	3236	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium chubuense;Mycolicibacterium chubuense NBB4;;;;
Otu6918	807	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Paeniglutamicibacter;unclassified Paeniglutamicibacter;Paeniglutamicibacter sp. Y32M11;;;;
Otu6919	2260	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Clavibacter;Clavibacter michiganensis;Clavibacter michiganensis subsp. capsici;;;;
Otu6920	140	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;unclassified Pectobacterium;Pectobacterium sp. LJ1;;;;;
Otu6921	178	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;Cronobacter malonaticus;;;;;;
Otu6922	511	Bacteria;Terrabacteria group;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia equolifaciens;Adlercreutzia equolifaciens subsp. equolifaciens;Adlercreutzia equolifaciens DSM 19450;;;
Otu6923	164	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. Cs-700;;;;
Otu6924	32	Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;unclassified Methanopyrus;Methanopyrus sp. KOL6;;;;;
Otu6925	140	Archaea;Euryarchaeota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;Methanosphaera stadtmanae;;;;;
Otu6926	43	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus;unclassified Arsenophonus;Arsenophonus endosymbiont of Aleurodicus dispersus;;;;;
Otu6927	234	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hansenii;Blautia hansenii DSM 20583;;;;
Otu6928	87	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter ursingii;;;;;;
Otu6929	462	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium americanum;Sinorhizobium americanum CCGM7;;;;
Otu6930	210	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila versatilis;;;;;
Otu6931	26	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;unclassified Staphylococcus;Staphylococcus sp. 11-B-312;;;;
Otu6932	361	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium isatidis;;;;;
Otu6933	89	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter cetorum;Helicobacter cetorum MIT 99-5656;;;;
Otu6934	7970	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;unclassified Rhodovulum;Rhodovulum sp. P5;;;;;
Otu6935	1414	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;;;;;;;
Otu6936	3077	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Agromyces;unclassified Agromyces;Agromyces sp. LHK192;;;;
Otu6937	8	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;unclassified Serratia;Serratia sp. HRI;;;;;
Otu6938	459	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;unclassified Pantoea;Pantoea sp. At-9b;;;;;
Otu6939	162	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter senegalensis;;;;;;
Otu6940	142	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas testosteroni;Comamonas testosteroni TK102;;;;;
Otu6941	1202	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia dokdonella;;;;;;
Otu6942	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Schitoviridae;unclassified Schitoviridae;Alteromonas phage vB_AmaP_AD45-P1;;;;;
Otu6943	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Nodensvirus;Synechococcus virus SPM2;Synechococcus phage S-PM2;;;;
Otu6944	1	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Shuangao alphatetra-like virus 1;;;;;;;;;
Otu6945	812	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter hormaechei;;;;;
Otu6946	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage IronMan;;;;
Otu6947	4196	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfuromonadales;;;;;;;;
Otu6948	348	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia liquefaciens;;;;;;
Otu6949	50	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;unclassified Polynucleobacter;Polynucleobacter sp. MG-Unter2-18;;;;;
Otu6950	7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage Sukkupi;;;;;
Otu6951	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Yvonnevirus;Gordonia virus Yvonnetastic;Gordonia phage Yvonnetastic;;;;
Otu6952	8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Rhodococcus phage Finch;;;;;
Otu6953	25698	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Natrialbales;Natrialbaceae;Natrarchaeobaculum;Natrarchaeobaculum aegyptiacum;;;;;
Otu6954	8040	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Roseitalea;Roseitalea porphyridii;;;;;;
Otu6955	89	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;unclassified Pseudoalteromonas;Pseudoalteromonas sp. DL-6;;;;;
Otu6956	153	Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales;Mariprofundaceae;Mariprofundus;;;;;;;
Otu6957	41	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter towneri;;;;;;
Otu6958	2002	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. CBW1107;;;;
Otu6959	2253	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium avium;;;;
Otu6960	3981	Bacteria;Terrabacteria group;Firmicutes;Bacilli;;;;;;;;;
Otu6961	10	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unclassified Paenibacillus;Paenibacillus sp. S25;;;;
Otu6962	1698	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. CBW1108;;;;
Otu6963	29	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. N3536;;;;
Otu6964	240	Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Aquifex;Aquifex aeolicus;Aquifex aeolicus VF5;;;;;
Otu6965	127	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Frederiksenia;Frederiksenia canicola;;;;;;
Otu6966	35	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. WP8;;;;
Otu6967	3705	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Falsirhodobacter;unclassified Falsirhodobacter;Falsirhodobacter sp. PG104;;;;;
Otu6968	5532	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phreatobacteraceae;Phreatobacter;Phreatobacter cathodiphilus;;;;;;
Otu6969	632	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter persici;;;;;;
Otu6970	1841	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes faecalis;;;;;;
Otu6971	907	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium magnum;;;;
Otu6972	1620	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;unclassified Diaphorobacter;Diaphorobacter sp. HDW4A;;;;;
Otu6973	217	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga cynodegmi;;;;
Otu6974	1117	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;unclassified Diaphorobacter;Diaphorobacter sp. HDW4B;;;;;
Otu6975	122	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. R4-39-08;;;;;
Otu6976	158	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Caminibacter;;;;;;
Otu6977	5155	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;Ferribacterium;Ferribacterium limneticum;;;;;;
