accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_903881885.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903885665.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__Ga0077527; s__Ga0077527 sp903885665	True	False
GCA_903889565.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	True	False
GCA_903890645.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903893565.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	True	False
GCA_903897025.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903899895.1	uncultured Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp903857265	False	False
GCA_903904775.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903905655.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903905655	True	False
GCA_903906885.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903907325.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903912565.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903913965.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903913965	True	False
GCA_903915335.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903920365.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903926115.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903926805.1	uncultured Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp903857265	False	False
GCA_903927855.1	uncultured planctomycete	d__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__CAIYOL01; s__CAIYOL01 sp903927855	True	False
GCA_903927865.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903928245.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__PALSA-1004; s__PALSA-1004 sp903889565	False	False
GCA_903929055.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__UBA5216; s__UBA5216 sp903893565	False	False
GCA_903933915.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__Ga0077527; s__Ga0077527 sp903933915	True	False
GCA_903937715.1	uncultured Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp903857265	False	False
GCA_903945645.1	uncultured Phycisphaerales bacterium	d__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales; f__SG8-4; g__Fen-1362; s__Fen-1362 sp903857265	False	False
GCA_903952555.1	uncultured beta proteobacterium	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41; g__Ga0077527; s__Ga0077527 sp903933915	False	False
